Ticker_Name,Ticker,Texts,Like_Count,Datetime,Texts_Cleaned,negative,neutral,positive,compound,Date
garena,SE,The free legendary m4 from Chinese codm is present in Garena test server 👀 https://t.co/iKtbxCKmYG,81,2023-03-09 16:00:58,free legendary chinese codm present garena test server,0.0,0.68,0.32,0.5106,2023-03-09
shopee,SE,".˖  ࣪ shopee haul ࣪ ˖ .
an honest review and real pict from miftaeh

a thread https://t.co/6hVqUnfsvQ",30,2023-04-04 07:00:58,shopee haul honest review real pict miftaeh thread,0.0,0.68,0.32,0.5106,2023-04-04
shopee,SE,"WTS LFB PHOTOCARD BTS INA

🎉price as shown, free pack and adm
🎊ina address only
🪄sent from jkt
🎏condi by dm
🏮shopee✅
🎐keep event✅

t. pc bts dicon dfesta taehyung v set tae putih https://t.co/8gI9pXjYce",18,2023-03-23 08:49:27,wts lfb photocard bts ina price shown free pack adm ina address sent jkt condi dm shopee keep event pc bts dicon dfesta taehyung v set tae putih,0.0,0.887,0.113,0.5106,2023-03-23
shopee,SE,"wts lfb ph newjeans shopee vce pob

— from yangdo payo
— ₱600 + fees

t. want to sell dani danielle kpopmerch videocall event pre order preorder benefit https://t.co/f27Wcn0Xtb",16,2023-03-24 08:33:47,wts lfb ph newjeans shopee vce pob yangdo payo fees want sell dani danielle kpopmerch videocall event pre order preorder benefit,0.0,0.815,0.185,0.5106,2023-03-24
shopee,SE,"Signed books and free gifts are only available for purchases from my shops

ORDERS OPEN NOW

My website: https://t.co/wz0lzxSD0t
Tiktok shop: https://t.co/eGwCXdyUsy
Shopee: https://t.co/5GbxSEDI4J https://t.co/9ZORuoyjFw",35,2023-04-05 07:44:22,signed books free gifts available purchases shops orders open website tiktok shop shopee,0.0,0.784,0.216,0.5106,2023-04-05
uob,U11.SI,"First recognition postcard given to Student Nurse Eric from #ward7 @UoB_Nursing for ""quick acting in an emergency and an amazing attitude"" well done Eric! @karendawber @dearericabthft1 
#fantasticstudents #futureworkforce https://t.co/aFzqsHHMgS",37,2023-04-04 13:45:20,first recognition postcard given student nurse eric ward quick acting emergency amazing attitude well done eric fantasticstudents futureworkforce,0.111,0.638,0.251,0.5106,2023-04-04
uob,U11.SI,Did my first ever cycling commute to @UOB_CEO. Never thought it would happen but the cycling infrastructure on Edgbaston Rd and Bristol Rd made all the difference. Plus the confidence I got from @letsrideuk on Saturday. Bring on the next ride! https://t.co/HN34iXjJP2,24,2023-02-20 20:37:18,first ever cycling commute never thought would happen cycling infrastructure edgbaston rd bristol rd made difference plus confidence got saturday bring next ride,0.0,0.87,0.13,0.5106,2023-02-20
uob,U11.SI,Generous Funding for Masters Students from India @PTRBirmingham @UOB_India @mehool @NishkamCentre,14,2023-02-25 12:44:23,generous funding masters students india,0.0,0.548,0.452,0.5106,2023-02-25
uob,U11.SI,"Family fun with psychophysics and sensory integration at #BrainAwarenessWeek #UoBBAW @mac_birmingham, led by my colleagues from @TheCHBH @SyMoN_UoB @AliiKhatibi @SyanahWynn @AndreaPisauro https://t.co/wWlAiiT2WN",23,2023-03-18 15:51:40,family fun psychophysics sensory integration brainawarenessweek uobbaw led colleagues,0.0,0.708,0.292,0.5106,2023-03-18
uob,U11.SI,#UN2023WaterConference panel discussion on #integrated #water &amp; #climate #solutions from #science to #decisionmaking - fusion of observations-models-people offers opportunities #WaterAction #WorldsToDoList @LES_UniBham @bIGIdeas_UoB @stefankrauseh2o @iseult5 @unescoWATER https://t.co/mvT0f1XwMm,19,2023-03-22 16:49:46,unwaterconference panel discussion integrated water amp climate solutions science decisionmaking fusion observationsmodelspeople offers opportunities wateraction worldstodolist,0.0,0.765,0.235,0.5106,2023-03-22
uob,U11.SI,"Tomorrow sees hundreds of teaching assistants from over 100 schools virtually converge at UOB Towers for our annual teaching assistant conference. The theme for this year is wellbeing. £50,000 of CPD wholly for free. 
Our region's TAs deserve it all and more! https://t.co/MFAf2Inwfx",26,2023-03-29 13:17:04,tomorrow sees hundreds teaching assistants schools virtually converge uob towers annual teaching assistant conference theme year wellbeing cpd wholly free regions tas deserve,0.0,0.87,0.13,0.5106,2023-03-29
shopee,SE,"Very long overdue since shopee was being an ass, I decided to give the other winner from 🇮🇩 money to let her buy the album on her end. https://t.co/FSAFrHlE7Q",20,2023-03-22 04:15:43,long overdue since shopee ass decided give winner money let buy album end,0.191,0.601,0.208,0.0772,2023-03-22
shopee,SE,"Attention!!! FANKIT Shipment Update! 👀
For Shopee Checkout, we will be sending out the checkout links via e-mail soon. Pls. check your emails from time to time ☺️

@SB19Official #SB19
#SB19_PABLO @imszmc
#B4PAttentionFankit https://t.co/D0XvI4slQw",20,2023-04-15 11:23:38,attention fankit shipment update shopee checkout sending checkout links via email soon pls check emails time time sb sbpablo bpattentionfankit,0.0,0.936,0.064,0.0772,2023-04-15
shopee,SE,"꒰꒰  ୨୧  ꒱꒱  ₊  wts | want to sell | lfb | ph ♡ 

ꜥꜤ ҂ Newjeans Shopee Vce Pob  ?  ⸝⸝ ҂

— 1600 each
— PAYO only
— from yangdo, feta

🏷️ newjeans haerin ube jersey hanni heart bh noot noot hyein wink dani wink choker minji bear clips wtb shopee vce pob https://t.co/oUgzQD4nm3",12,2023-04-17 13:40:15,wts want sell lfb ph newjeans shopee vce pob payo yangdo feta newjeans haerin ube jersey hanni heart bh noot noot hyein wink dani wink choker minji bear clips wtb shopee vce pob,0.0,0.961,0.039,0.0772,2023-04-17
shopee,SE,"If someone offer untuk belanja korang on Shopee, which one of these items from Glow Gen would you want to beli? 😍

https://t.co/JtzP3TFKz8 

#ShopeeMY https://t.co/vmHEqo3RNX",428,2023-02-23 08:51:45,someone offer untuk belanja korang shopee one items glow gen would want beli shopeemy,0.0,0.909,0.091,0.0772,2023-02-23
shopee,SE,"✨OPEN PRE ORDER | WTS TEUME’S CARD HOLDER by @/reendom.id✨

‼️LIMITED PRODUCT‼️

🗓start from 7 Maret 2023 - 10 Maret 2023 

💰 65K 
🔸DP : 25K
🔸Pelunasan : Via Shopee

📍Jogja

form : https://t.co/j96KJePafd

#TREASURE #HELLO_TOUR_IN_JKT #HELLOinJKT #TEUME https://t.co/2DG4ukWHNH",17,2023-03-07 09:48:38,open pre order wts teumes card holder reendomid limited product start maret maret k dp k pelunasan via shopee jogja form treasure hellotourinjkt helloinjkt teume,0.076,0.837,0.088,0.0772,2023-03-07
garena,SE,.@OmegaEsportsPH bounce back from Garena Masters to win B4D Season 2 https://t.co/ZOq2TSjRns,93,2023-04-17 17:43:23,bounce back garena masters win bd season,0.0,0.612,0.388,0.5859,2023-04-17
shopee,SE,"Im not sure, if this happen to anyone else but ive received multiple calls from shopee and they have my full name and my last 4 digit IC to confirm with me. But just the conversation feels very smooth but at the same time feel like im taking to a computer.",24,2023-04-15 08:01:08,im sure happen anyone else ive received multiple calls shopee full name last digit ic confirm conversation feels smooth time feel like im taking computer,0.0,0.827,0.173,0.5859,2023-04-15
shopee,SE,"Chasing in the Wild (Cream Paper)🐯💛

Sevi and Elyse are finally here! Please give me time to sort and pack everything. I will post the excess stocks on shopee soon once I finish all the pre-orders. Thank you so much to everyone who pre-ordered their CITW from me! 🧸💛

- Cha 💗 https://t.co/319nmb7dXe",17,2023-04-13 16:24:49,chasing wild cream paper sevi elyse finally please give time sort pack everything post excess stocks shopee soon finish preorders thank much everyone preordered citw cha,0.0,0.833,0.167,0.5859,2023-04-13
shopee,SE,"🎁 MYSTERY MERCH GIVEAWAYS 🎁

We’ve got K-Pop surprises all month long for you, Shopee Besties 🤩 

Set your alarms for a chance to take home a mystery album from your favorite HYBE group!

T&amp;Cs apply: https://t.co/OrGebV8OKa

#ShopeeKPerks https://t.co/cynRJFEw9x",228,2023-03-06 10:00:00,mystery merch giveaways weve got kpop surprises month long shopee besties set alarms chance take home mystery album favorite hybe group tampcs apply shopeekperks,0.072,0.69,0.238,0.5859,2023-03-06
uob,U11.SI,"Lovely talk by @Jennifer_L_Cook from @TheCHBH  
@UoB_SoPon at @cinet_info on domain-specific and domain general social learning. @Sophie_Sowden and colleagues also visited. Next week, @thepsychologist and @GaleaLab will be visiting us for the conference. Birmingham week indeed! https://t.co/J8gUkodf00",27,2023-02-28 10:39:52,lovely talk domainspecific domain general social learning colleagues also visited next week visiting us conference birmingham week indeed,0.0,0.817,0.183,0.5859,2023-02-28
uob,U11.SI,"We held a successful poster presentation event @unibirmingham today, with our final-year undergraduates students #BScPsychology #BScHumanNeuroscience. Students did a marvellous job presenting work from their research dissertations! (1 of 2) https://t.co/tOdGf35OJl",33,2023-03-02 18:14:09,held successful poster presentation event today finalyear undergraduates students bscpsychology bschumanneuroscience students marvellous job presenting work research dissertations,0.0,0.817,0.183,0.5859,2023-03-02
uob,U11.SI,"It’s 21 years since I graduated from my PhD, 12 years since I got my first permanent post in academia. 

Amazing to think I’ve spent 7 of those years here at @unibirmingham with the @Eng_Lang_UoB crew. That’s the longest I’ve worked at any one institution in that time.",40,2023-03-16 08:07:02,years since graduated phd years since got first permanent post academia amazing think ive spent years crew thats longest ive worked one institution time,0.0,0.858,0.142,0.5859,2023-03-16
shopee,SE,"For FML shopee pobs, will open pooling option also since all are random. There’s no sure OT13’s from shopee 💙",55,2023-03-30 16:07:22,fml shopee pobs open pooling option also since random theres sure ots shopee,0.0,0.839,0.161,0.3182,2023-03-30
shopee,SE,"GQxMile Magazine sold out in UK, Kalasin Plaza's items in shopee sold out last night too.

Even if he sells rugs, i'm sure his fans will buy it. 😅 The impact of Khun Phakphum 💪 Still waiting for his official light stick from BOC.☺️

@milephakphum ♡ #MilePhakphum ♡ #GreenyRose https://t.co/fADVHnpzVV",140,2023-03-21 15:40:36,gqxmile magazine sold uk kalasin plazas items shopee sold last night even sells rugs im sure fans buy impact khun phakphum still waiting official light stick boc milephakphum greenyrose,0.0,0.924,0.076,0.3182,2023-03-21
shopee,SE,"JITB and Genshin fanmerch are now listed on Shopee 🆕🛒 !

Make sure to claim the 10% off discount vouchers (selected products only) before you checkout. All items from my previous collections are on sale too 🤩🛍️

Shop here: https://t.co/iuVH04g2R7 https://t.co/06TrGxNLZH",24,2023-03-26 09:10:33,jitb genshin fanmerch listed shopee make sure claim discount vouchers selected products checkout items previous collections sale shop,0.0,0.881,0.119,0.3182,2023-03-26
shopee,SE,"1.) Buy 'Truth or Lie' - 1st MINI ALBUM from Kpop Merch MY Shopee store from now till 13 March 2023: https://t.co/bm5rGXSTPv
2.) Fill in the Google Form after purchase: https://t.co/YQjvOH9dSe
3.) Follow our Twitter &amp; Read the T&amp;Cs: https://t.co/a7fCwx8Yzk",27,2023-02-27 05:00:09,buy truth lie st mini album kpop merch shopee store till march fill google form purchase follow twitter amp read tampcs,0.0,0.897,0.103,0.3182,2023-02-27
shopee,SE,"Promise me you’ll include this flower dress from Zanzea for Raya this year 🫶🏻

Girls who has pear shape should get this!! Awak akan nampak kurus sgt 🔥

#goondushare #shopee #ShopeeMY #shopee33 https://t.co/dIUmhYmyH8",97,2023-02-27 06:25:35,promise youll include flower dress zanzea raya year girls pear shape get awak akan nampak kurus sgt goondushare shopee shopeemy shopee,0.0,0.897,0.103,0.3182,2023-02-27
shopee,SE,"thread; Baju Raya from Shopee 

Tips beli baju online please refer size chart before purchase ✨",31,2023-03-15 11:26:13,thread baju raya shopee tips beli baju online please refer size chart purchase,0.0,0.839,0.161,0.3182,2023-03-15
shopee,SE,"guys please buy from shopee mall, harga murah from physical shop (1799). and wait for sale, esp with upcoming raya 😉 https://t.co/s7IK6BHho1",27,2023-03-09 10:16:50,guys please buy shopee mall harga murah physical shop wait sale esp upcoming raya,0.0,0.85,0.15,0.3182,2023-03-09
jardine,C07.SI,"Uncovering more from storage @Scalextric fall from box, Cobra lost screen. @ITV #ABCTV bus dates me!
@OfficialWRC watch!! @FormerToyotaPR https://t.co/DXCgkiPEhG",31,2023-03-03 18:21:52,uncovering storage fall box cobra lost screen abctv bus dates watch,0.187,0.813,0.0,-0.3182,2023-03-03
uob,U11.SI,"Looking forward to facilitating a day of #InterProfessionalLearning for final year 
@uniofbrighton
 students from various health and social care disciplines. So important to start developing MDT understanding and dialogue early in your career! 

@SHSUnivBrighton
@uob_humssocsci https://t.co/gBumz4DJ7I",16,2023-03-29 08:33:49,looking forward facilitating day interprofessionallearning final year students various health social care disciplines important start developing mdt understanding dialogue early career,0.0,0.792,0.208,0.6124,2023-03-29
jardine,C07.SI,"@msm_monitor Stephen Jardine article this morning looking around the world at how successful DRS is everywhere it has been introduced. Glowing reports from BBC reporters everywhere. Yet last week it was all anti reports, Tory headlines, promoting people not to sign up. Why this change now?",17,2023-03-02 13:14:21,stephen jardine article morning looking around world successful drs everywhere introduced glowing reports bbc reporters everywhere yet last week anti reports tory headlines promoting people sign change,0.071,0.736,0.193,0.6124,2023-03-02
shopee,SE,"that shopee rider, 
a #bbangsaz au

wherein samantha (hn) bought things from shopee last week and was surprised to receive such message from the rider, erwin. (mj) https://t.co/uEP1FF7yTV",127,2023-03-22 01:41:52,shopee rider bbangsaz au wherein samantha hn bought things shopee last week surprised receive message rider erwin mj,0.0,0.899,0.101,0.2263,2023-03-22
shopee,SE,"JaiGa Hoodies now available sa Shopee!! 

SUBSCRIBE HOODIE: https://t.co/UMow4IX6Pw

CHIBI HOODIE: https://t.co/XkFXEpdgjA

Bili na kayo guys!! Worth it tong bagong merch namin! Quality talaga and made from our hearts ❤️🥹💯 https://t.co/MeOTWXHKqU",154,2023-03-16 13:10:48,jaiga hoodies available sa shopee subscribe hoodie chibi hoodie bili na kayo guys worth tong bagong merch namin quality talaga made hearts,0.0,0.917,0.083,0.2263,2023-03-16
uob,U11.SI,"Remember! Sohail Baloch From Nushki Student of UoB &amp; Keyya Baloch from Mashkay an Aspirant of MDCAT, Are still Missing. Who went missing on Nov-2022 &amp; Jan-2023 respectively. 
Raise the Voice for their Safe Recovery.
#ReleaseSohailBaloch
#ReleaseKeyyaBaloch
#StopBalochGenocide https://t.co/1jflRyy7Me",94,2023-02-26 18:40:55,remember sohail baloch nushki student uob amp keyya baloch mashkay aspirant mdcat still missing went missing nov amp jan respectively raise voice safe recovery releasesohailbaloch releasekeyyabaloch stopbalochgenocide,0.135,0.703,0.162,0.2263,2023-02-26
uob,U11.SI,"@matthewrbroome @wellcometrust @lisabortolotti @IMH_UoB @unibirmingham @BristolUni @UniofNottingham That's great, Matthew. But can you be sure to acknowledge and cite the considerable work MH survivors have been doing on epistemic injustice in 10yrs. It's often ironically effectively erased by later Epistemic Injustice publications from those in academic + clinical positions X",23,2023-03-11 08:34:17,thats great matthew sure acknowledge cite considerable work mh survivors epistemic injustice yrs often ironically effectively erased later epistemic injustice publications academic clinical positions x,0.207,0.532,0.261,0.2263,2023-03-11
shopee,SE,"WTS/LFB [Help RT] 

Seventeen In The Soop 2 Making Photobook 2nd PO PH GO

✅ PHP 1,295
✅ Sealed, From Weverse Shop
📅 DOP: April 12
🚚 MOD: GGX, J&amp;T, SDD, Shopee Checkout, Flash
📦ETA: NETA

Order Form: https://t.co/bXDGA7MWpr https://t.co/AKd0vSEWEP",15,2023-03-29 07:27:44,wtslfb help rt seventeen soop making photobook nd po ph go php sealed weverse shop dop april mod ggx jampt sdd shopee checkout flash eta neta order form,0.111,0.805,0.084,-0.2263,2023-03-29
shopee,SE,"10% off discount for the hardcover limited edition of Not Hete to Stay is still going on from @imanshoppe 🤍🤍

Get yours here: https://t.co/bZI98n8IM6

or buy from shopee: https://t.co/6e4Gq1HgdD",19,2023-04-10 11:48:55,discount hardcover limited edition hete stay still going get buy shopee,0.16,0.84,0.0,-0.2263,2023-04-10
shopee,SE,"WTS/LFB [Help RT] 

Seventeen In The Soop 2 Making Photobook 2nd PO PH GO

✅ PHP 1,250
✅ Sealed, From Weverse Shop
📅 DOP: April 3
🚚 MOD: GGX, J&amp;T, Abest, SDD, Shopee Checkout, Flash
📦ETA: NETA

Order Form: https://t.co/f0FNIxLcR8 https://t.co/wrhQCmVpr8",12,2023-03-14 08:08:38,wtslfb help rt seventeen soop making photobook nd po ph go php sealed weverse shop dop april mod ggx jampt abest sdd shopee checkout flash eta neta order form,0.108,0.811,0.081,-0.2263,2023-03-14
jardine,C07.SI,"Smith taking Jardine revenge from us by doing leg theory like this
😢",12,2023-03-11 08:28:27,smith taking jardine revenge us leg theory like,0.286,0.504,0.21,-0.2263,2023-03-11
keppel,BN4.SI,"Conveniently, ICAC findings from its probe into Gladys Berejiklian to be delayed until after NSW election.
Operation Keppel began as an investigation into the former Wagga Wagga MP Daryl Maguire, before widening to include Berejiklian after details of her “personal relationship” https://t.co/mbph7TacFh",20,2023-03-19 10:21:15,conveniently icac findings probe gladys berejiklian delayed nsw election operation keppel began investigation former wagga wagga mp daryl maguire widening include berejiklian details personal relationship,0.073,0.927,0.0,-0.2263,2023-03-19
garena,SE,let Kendy play more respawns. Kendy so far only played 1 Hardpoint Map for Smart Omega in Garena Masters IV.  It is brutal how he is benched despite being consistent all year in all the major events from 2022.,17,2023-02-28 11:12:29,let kendy play respawns kendy far played hardpoint map smart omega garena masters iv brutal benched despite consistent year major events,0.143,0.594,0.262,0.34,2023-02-28
shopee,SE,"Digital nomad yarn? It’s giving ‘working from cafe’ 👨‍💻

Catch these deals from 🌙 Big Midnight Sale 🌙 tonight, Shopee Besties!

ADD TO CART NA: https://t.co/t89DZPlOgi

#ShopeePH44 #ShopeeFashionAndBeautySale https://t.co/rdosufXjwD",34,2023-04-03 15:30:53,digital nomad yarn giving working cafe catch deals big midnight sale tonight shopee besties add cart na shopeeph shopeefashionandbeautysale,0.0,0.882,0.118,0.34,2023-04-03
shopee,SE,"꒰ wts lfb ph ꒱

✦ newjeans shopee pob .ᐟ
   ╰ ₱500 ea | ₱2,500 set
   ╰ feta from yd (mid april eta)
   ╰ payo to secure

prio getting haerin/hanni with hyein/danielle!

t. kpopmerch vce https://t.co/ojg4Cjv2xF",21,2023-03-24 11:59:29,wts lfb ph newjeans shopee pob ea set feta yd mid april eta payo secure prio getting haerinhanni hyeindanielle kpopmerch vce,0.0,0.893,0.107,0.34,2023-03-24
shopee,SE,"🇲🇾 PREORDER

CHANYEOL PHONE CASE SERIES 🤍

✨RM23.00✨
EXCLUDE POSTAGE
📌 FREE POSTAGE IF BUY FROM SHOPEE

🌿 ETA : 4-6 weeks
🌿 Available to ALMOST ALL PHONE MODELS
🌿 Material (casing) : soft transparent

🔗DM to purchase
🔗 Shopee link https://t.co/CTEo3AbnO4 https://t.co/ILt6bZstg1",14,2023-03-25 13:52:08,preorder chanyeol phone case series rm exclude postage free postage buy shopee eta weeks available almost phone models material casing soft transparent dm purchase shopee link,0.065,0.822,0.113,0.34,2023-03-25
shopee,SE,"You can easily order it on shopee!! 

Here's the link if you're from Philippines. 
https://t.co/rycoH6MXMw https://t.co/WhDZsxYrMV",87,2023-04-11 18:19:48,easily order shopee heres link youre philippines,0.0,0.714,0.286,0.34,2023-04-11
uob,U11.SI,"New Director of @BarberInstitute Professor Jennifer Powell @jennyapowell &amp; final year @LCAHM_UoB student Milly Allweis discuss shared experiences in our latest video📽️

Covering her career from @unibirmingham student &amp; her future plans for the @BarberInstitute #UoBWomen #IWD2023 https://t.co/CVfkUZ75sC",17,2023-03-08 14:25:44,new director professor jennifer powell amp final year student milly allweis discuss shared experiences latest video covering career student amp future plans uobwomen iwd,0.0,0.906,0.094,0.34,2023-03-08
uob,U11.SI,Why does every email to my UoB account now start with a capitalised CAUTION warning that it’s from outside the organisation. It’s so unnecessary!?,21,2023-03-28 12:14:50,every email uob account start capitalised caution warning outside organisation unnecessary,0.194,0.806,0.0,-0.34,2023-03-28
singapore airlines,C6L.SI,Phuket fire training makes for a smokey backdrop as this Singapore Airlines 737 climbs away from the runway. https://t.co/EuI10WoEJX © Olzhas Ismagulov https://t.co/ZhMgpnlXcK,992,2023-04-05 17:34:21,phuket fire training makes smokey backdrop singapore airlines climbs away runway olzhas ismagulov,0.167,0.833,0.0,-0.34,2023-04-05
garena,SE,"this is from garena... global still has blank name.
whys it called ""energy field"" and not ""cyberspace""? https://t.co/NO1HWxlXGK",15,2023-04-13 05:46:48,garena global still blank name whys called energy field cyberspace,0.0,0.811,0.189,0.2732,2023-04-13
shopee,SE,"can you believe it all of these kebaya i bought from shopee??😩🤌🏻

a thread of beautiful kebaya and viscose that you’ll not regret buying— https://t.co/t1FD9QfwFo",19,2023-03-31 13:31:51,believe kebaya bought shopee thread beautiful kebaya viscose youll regret buying,0.178,0.573,0.248,0.2732,2023-03-31
shopee,SE,"Just looking at the price of Unforgiven album from shopee that I always shopping for kpop albums..damn the price 😵‍💫😵💸..well this is their 1st full-length album, that's why they're more pricey than mini albums🥲 https://t.co/KirrMZ4V5S",27,2023-04-03 08:29:45,looking price unforgiven album shopee always shopping kpop albumsdamn price well st fulllength album thats theyre pricey mini albums,0.0,0.896,0.104,0.2732,2023-04-03
shopee,SE,"🏷 [#sellsniRy] ic interest check ph

Enhypen Sunghoon Quitting Sale

Hi, may interested po ba if I will sell this as a set or per era? I bought my pcs on different sellers here on twitter/ shopee and some are from yangdo/ mercari pasabuy. https://t.co/HW1MQE23Rj",36,2023-03-26 16:04:30,sellsniry ic interest check ph enhypen sunghoon quitting sale hi may interested po ba sell set per era bought pcs different sellers twitter shopee yangdo mercari pasabuy,0.108,0.721,0.171,0.2732,2023-03-26
shopee,SE,"[for freebie givers]
hello po! if u see ur username in this list. pa-confirm na lang po if nakatanggap po kayo ng freebie from me. if not and you're still interested, kindly send a message and i'll send you links of the tiktok shop/shopee/lazada. thank you! https://t.co/lkWjNu9fgA",14,2023-02-20 18:49:45,freebie givers hello po u see ur username list paconfirm na lang po nakatanggap po kayo ng freebie youre still interested kindly send message ill send links tiktok shopshopeelazada thank,0.276,0.385,0.339,0.2732,2023-02-20
shopee,SE,"#akrQS

ENHYPEN GGUGGU PACKAGE

₱319 

• onhand
• unsealed but complete inclu
• from weverse

‼️ we’ll be uploading later at 9PM via shopee

🏷️ lf wts lfb mnl pc poca qs https://t.co/MbCVMRrmbI",12,2023-03-08 10:16:43,akrqs enhypen gguggu package onhand unsealed complete inclu weverse well uploading later pm via shopee lf wts lfb mnl pc poca qs,0.0,0.909,0.091,0.2732,2023-03-08
singtel,Z74.SI,"News from #MWC23! 

Partnering with @Singtel , we are imagining new possibilities in mobile network energy savings with the power of #AI and #ML 

Explore how ⤵️ #EricssonMWC",148,2023-02-27 06:36:18,news mwc partnering imagining new possibilities mobile network energy savings power ai ml explore ericssonmwc,0.0,0.87,0.13,0.2732,2023-02-27
keppel,BN4.SI,"Camilla is not a commoner
Camilla's royal ancestry is distant, but there's a definite linkage. The Earl of Albermarle, Camilla's 2x gr grandfather. The link comes from Camilla's 2x maternal greatgrandfather Lieutenant Colonel William Coutts Keppel, born 1832",12,2023-02-19 16:33:12,camilla commoner camillas royal ancestry distant theres definite linkage earl albermarle camillas x gr grandfather link comes camillas x maternal greatgrandfather lieutenant colonel william coutts keppel born,0.0,0.92,0.08,0.2732,2023-02-19
shopee,SE,"Need help sharing this🥹🙏
I need to clear semua stock BBW, Goosecreek &amp; Tree Hut. Was doing side hustle when I was ODL but now I have to focus on day job. I moved from Shopee to Telegram so I can sell cheaper w/o commission. Boleh browse &amp; shop here: https://t.co/N2eAUoL74y https://t.co/peXocFKiqn",38,2023-04-09 04:59:33,need help sharing need clear semua stock bbw goosecreek amp tree hut side hustle odl focus day job moved shopee telegram sell cheaper wo commission boleh browse amp shop,0.0,0.762,0.238,0.7964,2023-04-09
shopee,SE,Drop an item from shopee and the total cost 💲 we will go through the comments and pick a few people @TiNEALNAH23 &amp; @JackBenjaminz will read the replies 💜 love you family xoxo 💋,207,2023-02-26 07:22:46,drop item shopee total cost go comments pick people amp read replies love family xoxo,0.094,0.538,0.368,0.7964,2023-02-26
wilmar,F34.SI,"MSCI &amp; FTSE excluding Adani stocks from their index, but NSE including Adani Wilmar &amp; Adani Power in  Nifty next 50, Nifty 100, 200, 500

When Adani Ent was added in Nifty50 at high PE many analysts &amp; investors said that it is illogical. They were right.",66,2023-02-19 14:00:34,msci amp ftse excluding adani stocks index nse including adani wilmar amp adani power nifty next nifty adani ent added nifty high pe many analysts amp investors said illogical right,0.0,0.769,0.231,0.7964,2023-02-19
shopee,SE,"hello uncle share what share ahh if he didnt work for it from the beginning, he wont get what he has now. things dont come rolling mcm order shopee. what he has rn is because of his hardworks and you say what need to share????? 🗿 https://t.co/KBfwIkw590",20,2023-03-30 12:10:13,hello uncle share share ahh didnt work beginning wont get things dont come rolling mcm order shopee rn hardworks say need share,0.0,0.742,0.258,0.6808,2023-03-30
shopee,SE,"help rt 

wts jeongwoo signed polaroid from wonderwall
square size 
good price😊 ask by dm 

still in kr wh 

payment by ina bank/shopee https://t.co/ZJFUAtfnBd",21,2023-04-10 12:55:15,help rt wts jeongwoo signed polaroid wonderwall square size good price ask dm still kr wh payment ina bankshopee,0.0,0.752,0.248,0.6808,2023-04-10
shopee,SE,Shopee is a store so yes and this is better than half the new kpop releases from all of 2020–2024,28,2023-03-03 19:15:11,shopee store yes better half new kpop releases,0.0,0.517,0.483,0.6808,2023-03-03
shopee,SE,"🌷 3.3 deals 🌷

✨ MYSTERY BOXES (Lucky 99 and Lucky 499)
✨ Flash Sales
✨ Discounts
✨ Restocks

Shop only from our OFFICIAL STORES:
LazMall: https://t.co/bxZ3QNi2n0   
Shopee Marketplace: https://t.co/EjO55iUK5Y  
Tiktok Shop: https://t.co/XqQm28DZ6G",12,2023-03-02 11:59:11,deals mystery boxes lucky lucky flash sales discounts restocks shop official stores lazmall shopee marketplace tiktok shop,0.0,0.728,0.272,0.6808,2023-03-02
uob,U11.SI,"I am very pleased to announce that, as of today, I have one fewer letters after my name. I have progressed from Associate Fellowship to being awarded Fellowship of the HEA. @UoB_HEFi @AdvanceHE",32,2023-04-04 15:44:42,pleased announce today one fewer letters name progressed associate fellowship awarded fellowship hea,0.0,0.663,0.337,0.6808,2023-04-04
uob,U11.SI,"Best of luck to Dr Paul Roberts, from @SMQB_UoB who is attending @HouseofCommons today to present his research on using maths to fight blindness to a range of politicians and a panel of expert judges, as a finalist in this year's STEM for BRITAIN @STEM4Brit. https://t.co/KXYkWOdCih",15,2023-03-06 12:16:28,best luck dr paul roberts attending today present research using maths fight blindness range politicians panel expert judges finalist years stem britain,0.09,0.66,0.25,0.6808,2023-03-06
jardine,C07.SI,"🗓️ #OnThisDay 1️⃣9️⃣7️⃣8️⃣ : After previously losing to 2nd place Aberdeen, #Rangers get back on track in the Title race with a 2-1 win over Partick Thistle at Ibrox. Alex MacDonald &amp; Sandy Jardine scored. We were now weeks away from winning a 2nd Treble in 3yrs, our 4th Club Treble. https://t.co/tJE7U8TOeY",18,2023-03-21 07:31:08,onthisday previously losing nd place aberdeen rangers get back track title race win partick thistle ibrox alex macdonald amp sandy jardine scored weeks away winning nd treble yrs th club treble,0.069,0.741,0.19,0.6808,2023-03-21
jardine,C07.SI,"@UND3R_C0NTR0L taylor momsen from the pretty reckless, lynn gunn from pvris, taylor jardine from we are the in crowd, avril lavigne, renee phoenix from fit for rivals, jenna mcdougall from tonight alive, ash costello from new years day, lydia night from the regrettes!!!",36,2023-04-03 16:56:47,taylor momsen pretty reckless lynn gunn pvris taylor jardine crowd avril lavigne renee phoenix fit rivals jenna mcdougall tonight alive ash costello new years day lydia night regrettes,0.077,0.686,0.237,0.6808,2023-04-03
